gene,log2FoldChange,logCPM,LR,pvalue,padj,FC
Aip,0.0824640286857483,6.1866301741321,0.188153135948921,0.664458212032787,0.864703798771329,1.05882490073862
Tgoln1,0.0703570135284004,7.99735596360162,0.188082132695685,0.664517658265349,0.864703798771329,1.04997648172331
Phtf2,-0.0946217222720431,4.90417653034129,0.187973973749191,0.664608238078737,0.864719670065412,-1.06778539572308
Dctn1,0.0680892145003016,6.68542224541791,0.187748470828833,0.6647971894903,0.864734244578197,1.04832730079319
Nae1,-0.0840706010599942,5.40629340892785,0.187668863282291,0.664863925729019,0.864734244578197,-1.06000465549709
Parp4,-0.11391616751794,4.33854706576131,0.18764449983032,0.664884353347651,0.864734244578197,-1.08216176017412
Higd2a,-0.0838913611240867,5.6677294633198,0.187586515905559,0.664932976500802,0.864734244578197,-1.05987296906361
Polr1b,0.0945171636255215,4.73029837280949,0.187278890623709,0.665191088950814,0.864967950648914,1.06770801128151
Gabarapl2,-0.0710716872916672,6.46708871764496,0.187115779191976,0.665328049428427,0.865044082651079,-1.05049674173322
Dhrs7,0.0799170662589487,5.64978968452011,0.186927849793488,0.66548593680221,0.865147402168511,1.05695727932053
Rbms1,0.13425828392501,5.97365889824996,0.186531706995833,0.665819061822238,0.865478483565798,1.09752840915765
Tmem214,0.101024722523468,6.27682888574167,0.186260437876003,0.666047420061285,0.86554457124008,1.0725349959928
Cnot4,0.0776082888729212,5.58035215909345,0.186211148297573,0.666088933910694,0.86554457124008,1.05526715949632
Ankrd26,-0.130970719589351,3.78578892090441,0.186191746846805,0.66610527645289,0.86554457124008,-1.09503024623485
Gpr89,0.0944365811366031,4.67197452211615,0.185887164869535,0.666361969333683,0.865644895173334,1.0676483755555
Specc1l,0.101827608661099,5.59325296434238,0.185713572161003,0.666508379837731,0.865644895173334,1.07313204742496
Tfcp2,-0.163662221307822,3.61048733910665,0.185660849695713,0.666552862760454,0.865644895173334,-1.12012692778321
Hs3st3b1,0.14637904153294,5.24956363225696,0.18559075004559,0.66661201873577,0.865644895173334,1.10678810307184
Alg10b,0.112473583490687,4.50762962427928,0.185543866382252,0.666651590502699,0.865644895173334,1.08108022250232
Dnajb6,0.0688811521785714,7.09664738931998,0.185502892490547,0.666686179029789,0.865644895173334,1.04890291640849
Hpn,-0.122029130232308,4.00208707492556,0.185431353551152,0.666746580209867,0.865644895173334,-1.08826441518168
Tmem156,-0.16505272452968,3.2214240117063,0.185355999497173,0.66681021747489,0.865644895173334,-1.12120705275474
Ezr,-0.117699294066277,6.12427049846197,0.184831726421713,0.66725339641318,0.866118304415838,-1.08500319732992
Cwc22,0.0832756720778717,5.19713801953018,0.183957913516923,0.667993706524343,0.866922076873582,1.05942075086354
Chmp3,0.0673949369836712,6.44331047385719,0.183915392874033,0.668029783856266,0.866922076873582,1.04782292879961
Eri2,-0.126693525424372,3.97791468243637,0.183684453830761,0.668225814128573,0.867074474413835,-1.09178859028842
Stk35,-0.194736369553618,3.0942929431962,0.183319641035778,0.66853577920721,0.867374657910613,-1.14451499888304
Shld1,-0.144033628462203,3.53125295528034,0.183194168549064,0.668642471899312,0.867375498331278,-1.10499024124076
2410004B18Rik,0.0944204056727121,4.61146190355613,0.183133971837864,0.668693674157679,0.867375498331278,1.06763640517337
Endod1,-0.0959678129849094,6.27591606464097,0.18259362939507,0.669153726282835,0.867641601271725,-1.06878214605327
Rgs3,0.0944103998382143,4.97899580317067,0.182533732638796,0.669204772431343,0.867641601271725,1.06762900058971
Axin1,0.122863705418596,3.91807651692865,0.182505274660067,0.669229028804797,0.867641601271725,1.08889414024651
2610301B20Rik,0.120071902421499,4.06124963143473,0.182476718750632,0.669253370898177,0.867641601271725,1.08678902561191
Chl1,0.280271479612607,3.57946448614843,0.182355451178887,0.669356768874541,0.867641601271725,1.21442338741439
Smim7,-0.0722375884768408,6.0850112318689,0.182339104802747,0.669370709610555,0.867641601271725,-1.05134603447389
Ube3c,-0.102268330874794,4.41133630375055,0.181966562683392,0.669688626470127,0.867951706675098,-1.07345992363275
Gbp7,0.0840982941912432,8.71133670588609,0.18072734407406,0.670748916279177,0.868879509256804,1.06002500292254
Dnajc21,-0.18977239320987,2.87861891671848,0.180578441106507,0.670876607986034,0.868879509256804,-1.14058375747119
Tmem231,-0.189771079483095,2.87880006511223,0.180575962267815,0.670878734239487,0.868879509256804,-1.14058271884924
Fam185a,-0.189769761931493,2.87918603964767,0.180573435288805,0.670880901803606,0.868879509256804,-1.14058167720436
Orc4,-0.0776896767404019,5.78565118912807,0.180509058832881,0.670936127967725,0.868879509256804,-1.0553266927753
Zfp46,0.118246639259379,4.14884400238381,0.180483669266546,0.670957911927819,0.868879509256804,1.08541491563255
Zfp949,-0.165139800048161,3.22112518038014,0.180452983990264,0.670984241961173,0.868879509256804,-1.12127472653819
Gimap1,-0.192379708801493,3.48025932784893,0.180378297699555,0.671048338873311,0.868879509256804,-1.14264694519323
Chp1,0.074414278343717,6.67425302026547,0.180302583677209,0.671113333790539,0.868879509256804,1.0529334673235
Acad10,-0.189759189869398,2.87854141492669,0.180122286965824,0.671268170122892,0.868972772245308,-1.14057331905812
Sf3b6,0.0793446727329228,5.8070878690764,0.180035300164242,0.671342905896189,0.868972772245308,1.05653801157106
Slc35c1,0.0815327557536323,5.91803281124243,0.179726834707417,0.671608099620525,0.869164950822669,1.0581416400656
Plxnd1,0.151226024794783,4.6880979150415,0.179614377006228,0.671704848463721,0.869164950822669,1.11051280231918
Trf,0.107938515536598,9.8465492350874,0.179587780704765,0.671727734836302,0.869164950822669,1.07768721542567
Hbp1,0.0786993658243839,6.71423197740435,0.178864208610361,0.672351144019279,0.869642726040455,1.05606553554439
Atxn7l1,-0.0869101870388062,6.20644517910646,0.178842596700235,0.67236978707478,0.869642726040455,-1.06209306531952
Rrp8,-0.0910199007737034,4.72986267360667,0.178713857606461,0.672480868644835,0.869642726040455,-1.06512289577325
BC017158,0.151012039954133,4.47585512608077,0.178691997401375,0.67249973524375,0.869642726040455,1.11034809995592
Lrmda,0.124027689417435,3.86713974426856,0.178642884906645,0.672542127078301,0.869642726040455,1.08977302785374
Cisd2,0.0689566103269181,6.94579761360708,0.178610650087597,0.672569954548329,0.869642726040455,1.04895777924473
Epha2,-0.161100483592945,4.5716850050135,0.178260070261883,0.672872792178312,0.869898550859814,-1.11813972659536
Tmem209,-0.072746618456735,6.37894146917407,0.178121121765365,0.67299291566805,0.869898550859814,-1.05171704917823
Rbm8a,-0.0738257374305649,5.86857815849245,0.178034928815754,0.673067458775824,0.869898550859814,-1.05250401548288
Commd1b,0.126183242497264,5.52201640611178,0.177906285881992,0.673178753875306,0.869898550859814,1.09140249167002
Polr2d,0.0943626877538352,4.61146020268261,0.177861648566487,0.673217382808895,0.869898550859814,1.06759369308451
Snx19,-0.0829593452918653,5.88165832473302,0.177834453842297,0.673240919800679,0.869898550859814,-1.05918848665342
Cd69,0.113454008523609,7.35587480920647,0.177705638916589,0.673352437729101,0.869940753370118,1.08181515144659
Jrkl,-0.144097385019928,3.5314661905011,0.177557927506363,0.673480373364795,0.870004154445014,-1.10503907479797
Stard8,0.0862028943974823,5.42546948539507,0.17658191624329,0.674327294006157,0.870695297227831,1.06157249342121
Gigyf2,-0.0765005662252687,5.53080236871108,0.176423735436317,0.674464812444484,0.870695297227831,-1.05445722070288
Ppp1r2,-0.0805545481912565,6.67502100091314,0.176363067250288,0.674517575090817,0.870695297227831,-1.05742441896908
Mtx1,0.08410832193495,5.32445220407648,0.176300448373129,0.674572045435124,0.870695297227831,1.06003237086634
Maskbp3,-0.12604972851931,3.81257007348179,0.176264139629403,0.674603634569746,0.870695297227831,-1.09130149267745
Gphn,-0.126048362413128,3.81297077982829,0.176260323478179,0.674606954899008,0.870695297227831,-1.09130045931075
Triobp,-0.10158429188149,5.04918420436532,0.176238260534974,0.67462615209395,0.870695297227831,-1.07295107430939
Cops3,-0.0797698932378482,5.82233658866164,0.176214542225423,0.674646791216779,0.870695297227831,-1.05684946189722
Blnk,-0.0863933276048545,6.86772884875885,0.175915224492264,0.674907391079279,0.870929738962055,-1.06171262837137
Rbm18,-0.0807336576736292,5.4239442267213,0.175821432608517,0.674989104273612,0.870933309748128,-1.05755570554874
Cebpd,-0.186051247329044,3.13826693983503,0.175489247333355,0.675278716403194,0.871205098744011,-1.13764563853675
Cd81,-0.136836405125387,11.3367914139576,0.175383986758348,0.675370553915273,0.871221696771901,-1.09949146505216
Twf2,-0.0695751160001893,7.4350681125445,0.175256148347559,0.675482133657421,0.871263755233096,-1.04940758007674
Mad2l1bp,0.125294201417528,3.81353594582642,0.174821343371575,0.675861997877383,0.871651807409784,1.09073013700325
Pik3c2b,-0.189794901899503,2.87885733821234,0.174608541347443,0.676048113123412,0.871754767584418,-1.14060155280932
Eloa,0.0764973745625619,6.91031067196029,0.17454938753096,0.676099872321635,0.871754767584418,1.05445488793818
Sec31a,0.0726186121929914,6.4552050725854,0.174396709711107,0.676233512027595,0.871757014751033,1.05162373742915
Swt1,-0.088707172269376,4.95446947075509,0.17423630198627,0.676373991786587,0.871757014751033,-1.06341680638912
Pam16,-0.11421128194182,4.04863133677782,0.174205913971061,0.676400613155437,0.871757014751033,-1.08238314737066
Pak1ip1,0.0789897104653446,5.63525551099298,0.17418641323838,0.676417698175204,0.871757014751033,1.05627809177859
Stau1,-0.0700924519104973,6.88297721271383,0.173902011099696,0.676666996839357,0.87194530915989,-1.04978395454295
Btbd2,-0.143744186154206,3.53077001602998,0.173775626630313,0.676777858602716,0.87194530915989,-1.10476857357324
Cbx1,0.0943852619379873,4.5958160425806,0.173749349916835,0.676800913917344,0.87194530915989,1.06761039810151
Commd6,0.0819949559146459,5.02085718804287,0.173450104770206,0.677063617505983,0.872181904288416,1.05848069410945
Arl6ip6,-0.088558996821557,5.05441411404072,0.173001782465115,0.677457692167424,0.872394522426653,-1.06330759122903
Erbin,0.07744066596197,6.37270336965319,0.173001396761848,0.677458031457783,0.872394522426653,1.05514455792601
Eps15l1,-0.0693039751661094,6.00511657933971,0.172927107299452,0.677523389705115,0.872394522426653,-1.04921037241876
Abhd10,0.125961010783421,3.78643097971312,0.172902565772983,0.67754498442273,0.872394522426653,1.09123438575739
Copg1,0.065615022361726,7.32089109704322,0.172483746219126,0.677913791885121,0.872709176603549,1.04653098193255
Tmem250-ps,0.0729269448405612,6.87528881063682,0.172445412122428,0.677947574645795,0.872709176603549,1.05184851437356
H2-T23,0.0753242404075515,9.60908524157929,0.172303599267281,0.678072588605645,0.872768264787945,1.05359780158095
Arg2,-0.19011748650014,2.8791289545439,0.172069881756166,0.678278752029745,0.872822762591675,-1.14085661824209
Jak3,0.0865046940148509,7.19089039615986,0.17195974474447,0.678375961347382,0.872822762591675,1.06179458865007
Cit,0.132063598822134,4.41158876343474,0.171927520591108,0.678404409983333,0.872822762591675,1.09586007455981
Map3k8,-0.0869064410303622,6.12232925581914,0.171811503964147,0.678506859495519,0.872822762591675,-1.06209030756108
Gtdc1,-0.137631187896563,3.56336234064831,0.171807364140591,0.678510515952339,0.872822762591675,-1.10009734335452
Flad1,0.0718207276606515,5.69865494641698,0.171509061965059,0.678774124283445,0.872966539464083,1.05104229623242
Reps1,-0.156036475550828,3.26136523246964,0.171501799681478,0.678780545279451,0.872966539464083,-1.1142218212502
Epsti1,-0.0865025776013579,7.30341237847792,0.17120315428506,0.679044732633786,0.87306094092521,-1.06179303101337
Hspa4l,0.14357325381046,4.98054082395099,0.171194085910805,0.679052758909296,0.87306094092521,1.10463768694119
Yme1l1,-0.0663063115265252,6.99126621467708,0.171083396973982,0.679150748019891,0.87306094092521,-1.04703256325289
Abcc4,-0.105171490739054,4.94711117910089,0.170818283399324,0.679385594981073,0.87306094092521,-1.07562224026968
Arrdc3,0.107690265808322,5.73166862114782,0.170728319365338,0.679465336784369,0.87306094092521,1.07750178986154
Toe1,-0.105825130589133,4.25144177753175,0.170557346866723,0.679616950221283,0.87306094092521,-1.07610968136663
Napg,0.0763731353574776,5.44776632521423,0.170467263840096,0.679696869011229,0.87306094092521,1.05436408635314
Atp1b2,-0.298503835606141,1.9783889681959,0.170207620113713,0.679927355020621,0.87306094092521,-1.22986830191352
Zfp37,-0.298503834379305,1.97850403678843,0.170207619523675,0.679927355544631,0.87306094092521,-1.22986830086767
Ehbp1,-0.298503834914572,1.97851157867485,0.170207618938433,0.679927356064384,0.87306094092521,-1.22986830132397
Rtl8a,-0.298503831659804,1.9785068057304,0.170207615142065,0.679927359435927,0.87306094092521,-1.22986829854935
Crnkl1,0.0770293671386377,5.51535200516949,0.169809745161126,0.680280948527808,0.87306094092521,1.05484378898529
Thoc1,-0.0713135909162541,5.99310988713909,0.16980664293178,0.68028370739799,0.87306094092521,-1.05067289834852
Srebf2,-0.0922099662982669,6.50378452096277,0.16959698143739,0.680470231623652,0.87306094092521,-1.06600186807658
Ss18l2,0.123251351950778,3.89196199119754,0.169485302832811,0.680569640944726,0.87306094092521,1.08918676116751
Tdg,0.0831665439721491,5.20709189141502,0.16940156913071,0.680644200586573,0.87306094092521,1.05934061736064
Ube2k,0.0706412919781383,6.05556139575008,0.169382468822408,0.680661211238637,0.87306094092521,1.05018339662062
Tcirg1,-0.0713293329407922,9.23784602781611,0.16937981904011,0.680663571211892,0.87306094092521,-1.05068436287034
Slamf8,0.0696525091405128,7.64277527408745,0.169294635672737,0.680739449502725,0.87306094092521,1.04946387688533
Shmt1,0.127414909683508,3.7304787633028,0.169170433858841,0.680850124037442,0.87306094092521,1.09233464889654
Gatd3a,0.127414060472128,3.73052762353032,0.169168199865496,0.680852115153123,0.87306094092521,1.09233400591745
Fam210b,0.123489901017495,3.89240153686341,0.169114856967248,0.68089966322757,0.87306094092521,1.08936687266725
Ogfod3,0.121065281891775,4.01462446231769,0.168942825519241,0.681053066057996,0.87306094092521,1.08753760077359
Nprl2,-0.0925749273401523,4.60339078557086,0.16893752518497,0.681057793889195,0.87306094092521,-1.06627157051179
Slx4,0.114931659271461,4.36737362515655,0.16888590165866,0.681103845957285,0.87306094092521,1.08292374601455
2510009E07Rik,-0.125135667910061,4.26168620933033,0.168855237472925,0.681131204612153,0.87306094092521,-1.09061028646722
Cyp51,0.112161132188633,5.67597869054019,0.168762730829991,0.681213756841827,0.87306094092521,1.0808461131872
Nab1,0.0943526571542571,4.77310303820285,0.168684729941188,0.681283384797398,0.87306094092521,1.06758627047106
Lrrc75a,0.32801368058224,1.82706312136687,0.168684724665445,0.681283389507457,0.87306094092521,1.25528389465283
Lman2l,0.0798020615208328,6.11434470293795,0.168672034969733,0.681294718818983,0.87306094092521,1.0568730271072
Sft2d3,0.328023127743866,1.82697630281995,0.1686579938065,0.681307255295969,0.87306094092521,1.25529211462193
Harbi1,0.124923442178181,3.8406554477287,0.168305720597639,0.681621977806367,0.873362794327507,1.0904498654936
Cnnm4,0.0658514618914615,6.57435691257932,0.168105286383994,0.681801218444881,0.873491004747872,1.0467025092225
Tepsin,0.0823524679158138,5.02065748958574,0.167949886612363,0.681940272428036,0.873529606501119,1.05874302705721
Stub1,-0.0710019899493729,6.76243341070415,0.167894655847462,0.681989711819629,0.873529606501119,-1.05044599291911
Stxbp1,-0.137226393306865,3.90421811038631,0.167731584489631,0.682135739321398,0.873615216646583,-1.09978871888959
Gtf2a2,-0.0851178697855929,4.97819226789064,0.167345478559444,0.682481821101933,0.873646337233332,-1.06077440427376
Gmds,-0.135686110577567,3.92888595237164,0.167335714621998,0.682490578938753,0.873646337233332,-1.09861516414813
Pelp1,0.128191358086004,3.70137239482889,0.167317416853938,0.682506992062103,0.873646337233332,1.09292269400791
Ubox5,0.12818722812634,3.70156029204288,0.167306742906882,0.68251656709125,0.873646337233332,1.09291956533549
Rhof,-0.17671988346067,3.57998399035964,0.167220738724186,0.682593729873819,0.873646337233332,-1.13031108236902
1700030K09Rik,0.121581586013424,4.01508816073898,0.167174537609929,0.682635190985435,0.873646337233332,1.08792687266762
Hspb1,-0.220915222866641,2.77119077227386,0.167061193488433,0.682736934901657,0.873675196129809,-1.16547270941337
Dcaf12,-0.0642618472740911,6.70592097926521,0.166900093522995,0.682881616426073,0.873758987753705,-1.0455498489232
Map2k3,0.0658211280262414,6.37191029043941,0.166456588112981,0.683280343539952,0.874139853038905,1.04668050166154
Xaf1,0.0822260345799876,7.26612320778502,0.166369698036562,0.683358533372426,0.874139853038905,1.05865024615514
Gas6,-0.165832106066313,7.54455846505801,0.166304754301143,0.683416989889463,0.874139853038905,-1.12181292172301
Sp140,-0.0848795993259734,7.57199147025185,0.166140260435938,0.683565112075497,0.874227952285751,-1.06059922495513
Tdrd3,-0.110495636488576,4.07144895833401,0.165972953046781,0.68371585550439,0.874319383090811,-1.07959906801899
Chd7,-0.074203004868163,7.38523065980801,0.165771271690827,0.683897687573871,0.874450543499646,-1.05277928323126
Caap1,-0.2188071071266,2.49796640952312,0.165574736946566,0.684075003651361,0.874575899905181,-1.16377092415957
Bola1,-0.137527052621233,3.56336755479177,0.165405982327153,0.684227354061105,0.874659371551129,-1.10001794001417
Gm45871,-0.164289036839097,3.42865385464461,0.16527552433079,0.684345192650477,0.874659371551129,-1.12061370113651
Gxylt1,-0.104626773978731,4.39362443474788,0.165126313874977,0.684480036201815,0.874659371551129,-1.07521619543776
Ano10,-0.0881880004244837,4.95405107406097,0.165067215275811,0.684533464047928,0.874659371551129,-1.06303419140661
4921524J17Rik,-0.121377148062298,3.83952730749845,0.165063622267561,0.6845367126516,0.874659371551129,-1.08777271827141
Bcas1,-0.218841415699755,2.49793390300496,0.164761190047557,0.684810303292108,0.87479462418725,-1.16379859999786
Rdh5,-0.218743755696511,2.49812423420043,0.164656387397813,0.684905179624813,0.87479462418725,-1.16371982192969
Cars,-0.0861909423549506,5.81326733460805,0.16465119632039,0.684909879946558,0.87479462418725,-1.06156369883422
Gtf2a1,-0.0670759664631377,7.1170776964843,0.164596125083291,0.684959750156768,0.87479462418725,-1.04759128755123
Scap,-0.0890682537923143,5.35193213639756,0.164305940326849,0.685222689950264,0.874951867329569,-1.06368299446414
Jade2,-0.13972400056431,5.30987393283365,0.164259766859892,0.685264553192883,0.874951867329569,-1.10169433252145
Slk,-0.0945189553117342,4.46381534301113,0.163927366783565,0.685566126570466,0.874951867329569,-1.06770933727131
Rprd1a,0.0944543164345362,4.49893914421553,0.163841618546386,0.685643980273572,0.874951867329569,1.06766150042103
Stat1,-0.0717058841677698,10.6415541681676,0.163812510255894,0.685670414058189,0.874951867329569,-1.05095863297658
Ifngr2,0.0634774677409376,8.19596227550926,0.163782185778741,0.685697955191841,0.874951867329569,1.04498154794681
Rdh14,-0.136111510467347,4.06078328436898,0.163679652860028,0.685791099071736,0.874951867329569,-1.09893915478087
Timm9,0.129838459870839,3.642459021195,0.163599024427066,0.685864368128397,0.874951867329569,1.09417117886723
Trex1,-0.0724246995903545,8.3529510263126,0.163572507223701,0.685888469559559,0.874951867329569,-1.05148239820908
Uba6,0.0942601133033857,4.49901346493284,0.163547026737704,0.685911630862107,0.874951867329569,1.06751779073481
Tarbp2,0.0832554107032742,5.08922509585648,0.163393971016336,0.686050799951597,0.874951867329569,1.0594058723415
Fbxl5,-0.0755933627613625,6.55775941054952,0.163350649209429,0.686090204972095,0.874951867329569,-1.05379435952323
Lgals8,0.0756797504795763,7.06793710170297,0.163324596231212,0.686113905390509,0.874951867329569,1.05385746198995
Extl2,0.0946827220544315,4.59622876879566,0.163221454365023,0.686207755233411,0.874970406349397,1.06783054459512
Gemin7,0.0814950352932588,4.94939704171534,0.16261743227363,0.686758054749171,0.875570884085618,1.05811397443504
Fam122b,0.123772281447424,3.89318788347628,0.162259825745947,0.687084415421566,0.875862131637805,1.08958011661979
Arl6ip5,-0.06770607302516,6.1184869661828,0.162193182573257,0.687145281846012,0.875862131637805,-1.04804892987834
Rsad1,-0.17642217071742,2.93000647283083,0.161415246336759,0.687856862552417,0.876513352575611,-1.13007785685342
Recql4,-0.218822304038351,2.49781534530097,0.161387596362674,0.687882190689268,0.876513352575611,-1.16378318303389
Prpf6,-0.0691018373937601,6.11844977991132,0.161374111896375,0.687894543745435,0.876513352575611,-1.04906337656424
Cenpj,0.126305150153223,3.75919999532168,0.160958522967503,0.688275557078639,0.876796891375707,1.09149471902038
Dcaf4,0.12306227114322,3.91793934757956,0.160958015780793,0.688276022417841,0.876796891375707,1.08904402080207
Ggta1,-0.0832045201669168,6.86116414141604,0.160768889700533,0.68844960324775,0.876819606367967,-1.05936850284854
S100a10,-0.12312125657987,5.80576329541745,0.160765393972412,0.688452812759185,0.876819606367967,-1.08908854791868
Rbis,0.071730625191187,5.68424747299437,0.160664935017474,0.688545063836069,0.876835870280447,1.05097665620004
Cdk5rap1,0.130722147770646,3.61156452255907,0.160530416829753,0.688668643814151,0.876892021994196,1.09484159221968
Bcl10,-0.0630362605776356,6.43139940629642,0.160441986552795,0.688749916211468,0.876894296092892,-1.04466201898291
Slc25a46,0.0749885900940422,5.86988653829409,0.160115826182546,0.689049900847432,0.877174994939865,1.05335270522485
Ptpn11,0.0943315277031622,4.43014500395287,0.159510139699733,0.689607920105776,0.877668880253564,1.06757063490979
1500011B03Rik,0.0943221376695609,4.43001954861643,0.159478591305899,0.689637019294829,0.877668880253564,1.06756368646176
Phf11d,-0.0898906650849804,7.82734979157526,0.159435756556885,0.689676533984603,0.877668880253564,-1.06428952201536
Exoc6,-0.0680522673279834,6.57556093123819,0.159019875505932,0.690060501029786,0.877817270213312,-1.04830045365477
Dctn4,-0.0630412267697997,6.65026604968095,0.15901027813028,0.690069368785542,0.877817270213312,-1.04466561503136
Dgcr2,-0.06723851142524,6.52847949542349,0.158909549311904,0.690162458628018,0.877817270213312,-1.04770932377803
Gm45062,0.257245927710351,3.09567159296076,0.158878965056939,0.690190730230245,0.877817270213312,1.19519492531891
BC005624,-0.0687051071411364,5.96619695336924,0.158878684038771,0.690190990013621,0.877817270213312,-1.04877493171166
Smndc1,0.076059391199036,5.41265466260452,0.158655235594114,0.690397638181963,0.877978875437858,1.05413481779919
Ccdc43,0.0935864578622131,4.75816447708763,0.158561838104231,0.690484063421107,0.877987573497193,1.06701943780799
Rmdn3,0.0722899153545439,6.17131481998637,0.158210617837908,0.690809328820961,0.878299932644098,1.05138416772555
Tmed5,-0.0629775470692978,7.88585338785826,0.158029726774185,0.690977015359379,0.878397698482289,-1.04461950513047
Spsb1,0.0822690547485931,6.66125309184708,0.157955916085275,0.691045470007958,0.878397698482289,1.05868181484418
Slc39a3,-0.102907621859777,5.17795083658051,0.157867088607279,0.69112787631889,0.878401236353686,-1.07393570354614
Mcm3ap,0.0748641443145159,5.30126092502284,0.157614622048825,0.691362239226398,0.878597883094761,1.05326184773848
Kri1,-0.0910963076049797,4.72987221736782,0.157502969976613,0.691465954346982,0.878628473664582,-1.06517930743211
Fggy,0.0943168193618477,4.41243010520033,0.157343515409356,0.691614147655738,0.878715567999321,1.06755975103427
Wdr76,0.126401972659251,3.78636071346589,0.157174774965415,0.691771065714118,0.878715885296265,1.09156797414177
Mrpl49,0.0942558590870365,4.81317559670942,0.157171942577531,0.69177370048931,0.878715885296265,1.06751464284505
Ccdc57,0.29460115199103,1.93004249728304,0.156892642052898,0.692033649549017,0.878844819274183,1.2265458390568
Tmem38a,0.294600589677205,1.93000177238128,0.156891695565829,0.692034530913237,0.878844819274183,1.22654536099073
Tatdn1,0.133726330660772,3.51522021874749,0.156467138101176,0.692430187300871,0.879117239773454,1.09712380099004
Casp12,-0.115982848260156,4.31833299505068,0.156399344192211,0.692493423706419,0.879117239773454,-1.08371308285002
Galnt1,0.0778394022690417,5.50657623029286,0.156325361610548,0.692562450833663,0.879117239773454,1.05543622219213
Oxnad1,0.132737125178566,3.54785744049863,0.156319633034772,0.692567796489402,0.879117239773454,1.09637179944895
Rnasel,-0.0999452155994351,4.29058931133139,0.156170082902809,0.692707390207092,0.87915356096062,-1.0717327641557
Yipf1,-0.068119445917077,6.24592850161777,0.155990540334653,0.692875081706515,0.87915356096062,-1.04834926853461
Ap4e1,-0.116750771182744,3.86622849324246,0.155952804124186,0.692910341248749,0.87915356096062,-1.08429007910973
Fcgrt,0.0835093969394559,6.60178937897498,0.155940479602291,0.692921857967206,0.87915356096062,1.05959239699788
Usp25,-0.08442220992503,5.68249728095306,0.155862363322679,0.69299486639898,0.87915356096062,-1.06026302781032
Top3b,-0.0674241368004124,5.96593025835688,0.155640704679813,0.69320214648682,0.87924372873737,-1.04784413670999
Pcdhgb2,-0.149540346329616,3.49751186434919,0.15555393809083,0.69328333115274,0.87924372873737,-1.10921601106133
Icmt,-0.068955524865911,5.59494167092693,0.155316742122166,0.693505401292237,0.87924372873737,-1.04895699002573
Vps18,0.0698757915633084,6.80085173381832,0.15518236642979,0.693631294876619,0.87924372873737,1.04962631244133
Haspin,-0.11062107412314,4.07065940084906,0.155159429649693,0.693652790124011,0.87924372873737,-1.07969293972227
Snapc1,0.0739443266002539,5.29202621960631,0.155133624480643,0.693676975681649,0.87924372873737,1.05259053460424
Reep5,-0.0663169568118027,7.77216860039073,0.155005577128247,0.693797020773651,0.87924372873737,-1.04704028907237
Lgmn,0.0904050170151054,12.0267449342504,0.154946369333643,0.693852547767424,0.87924372873737,1.06466903185587
Smc3,0.0719643581047324,5.72021054452958,0.154919868393851,0.693877405179428,0.87924372873737,1.0511469400985
2310011J03Rik,0.069234035342678,5.5520438837547,0.154777473377506,0.694011011242108,0.87924372873737,1.0491595094107
Dcaf1,0.124093324561165,3.86647394381578,0.154769741440314,0.694018267977194,0.87924372873737,1.08982260800366
Qsox2,0.134831447323744,3.48221915819101,0.154722778555198,0.694062349037524,0.87924372873737,1.09796452910753
Dnajb4,-0.123963788377286,4.12594918837023,0.154680506736389,0.694102033500159,0.87924372873737,-1.08972475979582
Dnajc1,-0.0768127692571483,5.30467330424286,0.154511121243339,0.694261114157516,0.879344272260128,-1.05468543273308
H2-Ab1,0.106247303112235,13.0908246299249,0.154078973833293,0.694667427759673,0.879757899557423,1.07642462693994
Zfp330,0.071959819643224,5.71362655652834,0.153609271719811,0.695109797527446,0.8802170897983,1.05114363338275
Dpm2,0.0675597897548664,5.82727115390386,0.153020614537785,0.695665303298324,0.880739624218604,1.04794266746792
Ercc8,0.136001621736176,3.44741711587103,0.153002820558749,0.69568211434381,0.880739624218604,1.09885545280164
Nup107,0.0818874693061106,5.02062261603017,0.152411187979198,0.696241708267181,0.881218012591511,1.0584018359595
Med10,-0.0712444743236401,5.71576184384621,0.152395329073037,0.696256725579806,0.881218012591511,-1.05062256394718
Bambi,-0.173539403466098,3.77194256390546,0.152204839238001,0.696437176990005,0.881218012591511,-1.12782201017646
Tmem37,0.0945769760407853,4.92923097683135,0.152155220110594,0.696484202648344,0.881218012591511,1.0677522780995
Serhl,-0.0898491000436566,4.94131349346104,0.152016718427637,0.696615511954145,0.881218012591511,-1.0642588595403
Mov10,0.0641270989944212,6.85319872362216,0.15201433289608,0.696617774208886,0.881218012591511,1.04545219871976
Arhgef6,-0.0633026365731513,6.63912402825536,0.15201289887085,0.696619134138014,0.881218012591511,-1.04485492085671
Pik3c2a,0.0822105460696346,5.06681266244346,0.151736702729242,0.696881197113826,0.88144844835585,1.05863888074054
Sf3b2,0.0606796118009929,7.92603893236113,0.151505334592521,0.697100937487659,0.881448841420583,1.04295695191729
Fbxw9,0.130919422599676,3.61155264250218,0.151476589730602,0.697128251222355,0.881448841420583,1.09499131163328
Rnf138,-0.0755594786707575,5.31461303707652,0.151311950005335,0.697284751513354,0.881448841420583,-1.05376960970208
Trmo,0.13723768113195,3.41245868926317,0.151298142897931,0.697297880481333,0.881448841420583,1.09979732380671
Ube2b,0.0671082636454313,6.82501228676304,0.151230054052656,0.697362635215458,0.881448841420583,1.04761473992651
