gene,log2FoldChange,logCPM,LR,pvalue,padj,FC
Fnbp4,0.51249123024103,7.63716813171191,27.662562396094,1.44431041919508e-07,1.05810287120518e-06,1.42651135446002
N4bp2l1,-0.832834452615018,6.01644463053807,27.6470095929254,1.45596976787772e-07,1.06586366608911e-06,-1.78118140123041
Adamtsl4,2.22979218656223,3.52167778147545,27.6283326523063,1.47009588326424e-07,1.07541761760368e-06,4.6906640801543
Sox4,-2.10893625048527,3.84741674948525,27.6252254385964,1.472459283443e-07,1.07635912532383e-06,-4.31373110829441
Rpl38,0.981949761829513,5.46835038956264,27.6210889372328,1.47561148728375e-07,1.0778754472489e-06,1.97513294273251
Aif1,0.571031385492797,7.66977636418401,27.5502974030219,1.53061832545721e-07,1.1172396536184e-06,1.4855852388683
Septin7,-0.549445064835324,7.29394044244033,27.5052884385442,1.5666553541152e-07,1.14270995923793e-06,-1.46352264112511
Chic1,3.30613771223494,2.86898178274302,27.4928798969141,1.57673910683332e-07,1.14839202633208e-06,9.89114620015776
Cd5,3.30613750672044,2.86897784511958,27.4928760388667,1.57674225215395e-07,1.14839202633208e-06,9.89114479114632
Grk2,-0.607602354680114,6.97963370916971,27.4218544240602,1.6357222355262e-07,1.1904819763655e-06,-1.52372479316996
Tmbim1,0.613882508599947,6.80121707343474,27.4181318166404,1.63887395712703e-07,1.19190833245602e-06,1.53037213302751
Flt1,5.69130093272216,2.3341027342572,27.3518322522579,1.69603664414881e-07,1.23258477045698e-06,51.6716458673879
Herpud1,-0.539964906717727,8.36295461368624,27.2923719044762,1.74900037892668e-07,1.2701527806294e-06,-1.45393715014572
Bend6,-1.75409629522621,4.19996955721736,27.2797753212312,1.76043172770455e-07,1.27752665290606e-06,-3.37314958030754
Aprt,1.02444549339715,5.33743618417977,27.2666413006916,1.77243054792414e-07,1.28494756850133e-06,2.03417738831693
Plbd2,1.16850695810145,7.19738264712786,27.2657719504242,1.77322764453183e-07,1.28494756850133e-06,2.24778953285296
Tmod1,-4.15597221910312,2.86575798335447,27.2321148883401,1.80436516852782e-07,1.30656420603028e-06,-17.8267551333444
Pvr,1.4049742912022,4.52271558123747,27.1555035513188,1.87730017965602e-07,1.35839376241391e-06,2.64813063073357
Mbnl2,-0.541492191202197,7.51101762502946,27.1208692102882,1.91123535800138e-07,1.38194892118683e-06,-1.45547715090124
Mknk1,-0.509855882941654,8.06213492447124,27.0680760836912,1.96414937204261e-07,1.41918307228512e-06,-1.42390794815808
P2ry2,3.03743426494219,2.9685682631154,27.0247987220876,2.00861922393207e-07,1.45026658767658e-06,8.21029616809141
Tmem50a,-0.508215046226866,8.32258815458933,27.0100380277467,2.02401629569117e-07,1.4603292176704e-06,-1.42228939937626
Frmd4a,-0.39907118904217,9.26117257322459,27.0014720677698,2.03300574533775e-07,1.46575756693421e-06,-1.31865868141904
Ptpn1,-0.486064299595413,8.32985128711572,26.9543957447814,2.08312852555485e-07,1.5008130587571e-06,-1.40061874378955
Emilin1,2.14154591617316,3.56477961338,26.8237677560049,2.22879233370224e-07,1.60460211209664e-06,4.41234596926617
Tgfbi,0.800971565651893,6.77571896180696,26.8197702466975,2.23340745141268e-07,1.60676795065661e-06,1.74227404513903
Dhx9,0.788859793211113,6.01946764068668,26.7536040964212,2.31120261227414e-07,1.66154033952131e-06,1.72770846112529
Etl4,2.68275958606346,3.14929583083452,26.7191899111743,2.35273310235006e-07,1.6901818264009e-06,6.42082903922226
Cyb5r3,0.748290457157174,6.16349551511163,26.7154891849652,2.35724338662114e-07,1.69220630769644e-06,1.67980114547116
Smurf1,-1.08404367129721,5.29090277064465,26.7096253404486,2.36440773734961e-07,1.69613180584621e-06,-2.11996973865672
Hsph1,-1.15375027058245,6.96416989435708,26.7066411882446,2.36806210184573e-07,1.69753555687866e-06,-2.22491507672222
Sardh,1.50838395450338,4.32358382981364,26.6015494903184,2.50043136766763e-07,1.79113994818598e-06,2.84491185668662
Dnaja1,-1.0312687020297,8.96007864205657,26.5418444177463,2.57891125638618e-07,1.84603525868731e-06,-2.04382079171511
Kif13b,0.871383419193886,5.73248823282032,26.4846018136422,2.65647181739946e-07,1.89999947286725e-06,1.8294163109314
Ppp1r21,-0.601076100295498,6.87572720024561,26.4834187232745,2.65809926254128e-07,1.89999947286725e-06,-1.51684755500883
Sigmar1,-1.20817528464741,5.01024502027378,26.4665530210662,2.68140848991877e-07,1.91529177851341e-06,-2.31045226752093
Epn2,-1.48312193038542,4.52697720578782,26.4510011927626,2.70308340320298e-07,1.92939571963096e-06,-2.79553019991807
Cmtm7,-0.55176604410548,7.58773138336439,26.3988791242438,2.77701585821811e-07,1.98075310857212e-06,-1.46587902236848
Kdm6b,-1.69624118912815,4.22700123682107,26.3692622498505,2.81992546351419e-07,2.00992549074426e-06,-3.24055560391905
Elavl1,-0.60684790377086,6.86715336522245,26.3330628854766,2.87327556828703e-07,2.04649257000501e-06,-1.52292817642645
Psmb1,0.574244853916435,6.97375391303056,26.3289097658594,2.87946071483316e-07,2.04943823119798e-06,1.48889792918552
Gpbp1,-0.693761100560304,6.45491952867302,26.3139142497012,2.90190449451746e-07,2.06394345271512e-06,-1.6174948295767
Vmp1,0.587697760454673,6.86096563111918,26.2990577872862,2.92431307134581e-07,2.07840303578238e-06,1.50284660399762
Stag3,1.83936553167456,3.85266437189076,26.2193055809627,3.04760493466347e-07,2.16301303480614e-06,3.57852617361277
Top2a,1.83936386835943,3.8526153498767,26.2192546161819,3.04768536604186e-07,2.16301303480614e-06,3.57852204785291
Heatr5a,-0.591421264392092,6.91745424070062,26.1958279362438,3.08488297919388e-07,2.18786026893183e-06,-1.50673036499903
Fyb,0.514104384807906,8.41176631117566,26.1401168916544,3.17518105487534e-07,2.25030549601371e-06,1.42810730527338
Calm3,1.28171026755107,4.69766239933949,26.0943737605826,3.25130034657846e-07,2.30262064205274e-06,2.43127025206411
Ulbp1,2.06195816761041,3.60662530116534,26.0887630646844,3.2607619505092e-07,2.30768715534975e-06,4.17552663434914
Chd9,-0.493671094945871,7.7610000523267,26.0849414642694,3.26722230841916e-07,2.31062398049446e-06,-1.40802318973951
Siae,0.768860778743936,6.05397017288478,26.0698794674486,3.2928095672118e-07,2.32707389908961e-06,1.70392375217446
Itm2c,0.365426595584876,9.90259619516073,25.9892724936158,3.43319767193143e-07,2.42457462707022e-06,1.28826250407938
Hnrnph1,-0.522259934578644,7.81884818607151,25.9070765790824,3.5825339901481e-07,2.52825263948349e-06,-1.43620325224774
Slc13a3,-1.53969955492157,4.41441206542968,25.891245807153,3.61203515327249e-07,2.54727443813292e-06,-2.90733951040805
Zfp869,-0.733878530384451,6.26059795260479,25.8862401060558,3.62141402325161e-07,2.55208881131192e-06,-1.66310416360184
Marchf8,1.03435471288875,5.2407402328695,25.8777928063589,3.63729659402817e-07,2.56147647466773e-06,2.04819732562303
Mfsd11,0.522495497467595,7.27670191255595,25.8622837758493,3.66663860798215e-07,2.58032273608877e-06,1.43643777430489
Arid2,-0.837890350847865,5.90460721226364,25.8099965297604,3.76732223418166e-07,2.64820726986746e-06,-1.7874344691678
Idh3b,0.563123825403651,6.98947655888061,25.8094449728607,3.7683989450214e-07,2.64820726986746e-06,1.47746486781183
Slamf6,0.756451283439088,6.09133211141164,25.7658602852098,3.85446458014661e-07,2.70678692426026e-06,1.68933012454227
Fut11,-0.654184658082498,6.58270993599728,25.7496904495773,3.88689353270381e-07,2.72764458435355e-06,-1.57372630727615
Cspg4,5.60558210442769,2.28342155675811,25.7427925337634,3.90081054350907e-07,2.73549126473287e-06,48.6909621670814
Galc,1.29707358875895,4.64835743688655,25.7243681709706,3.93822833270552e-07,2.75979560806273e-06,2.45729929922607
Tomm20,0.623968656985561,6.66862921190681,25.7094032922417,3.96888496141502e-07,2.7793312054727e-06,1.54110873526947
Ggct,2.10863296416376,3.54333175829824,25.7024575194514,3.98319505082301e-07,2.78740031548146e-06,4.3128243621727
Gfm2,-0.471228406103575,7.96781383806516,25.687171112194,4.01487145374828e-07,2.80760241520859e-06,-1.38628934428517
Hps3,-0.523651420752386,7.44174140234916,25.5895977248574,4.22309906020355e-07,2.95115238309123e-06,-1.43758914530347
Tns1,0.536586664877981,7.35001635558398,25.5832866602678,4.23693416991249e-07,2.95875291195006e-06,1.45053656656059
Slc36a4,1.08337903427298,5.10104541285666,25.535949709565,4.34216513942015e-07,3.03012221871609e-06,2.11899331201833
Fus,0.601123397286291,7.40260161833156,25.4946023448061,4.43622283844649e-07,3.09360030575069e-06,1.51689728381417
Fmn1,1.36949762520236,4.50057044968301,25.4774650634144,4.4758032590062e-07,3.11902666132836e-06,2.58380577259933
Ikzf1,-0.522770189019483,7.46856993022146,25.452297361809,4.53457346352253e-07,3.1577809634558e-06,-1.43671130050183
Pltp,3.57783682440996,2.68588887449691,25.4388109444115,4.56638390660321e-07,3.17772018552763e-06,11.9408764207475
Ogfrl1,-1.17669841162336,5.01811762337562,25.3854317485127,4.6944999624746e-07,3.26460359003797e-06,-2.26058851982434
Cox6a1,0.81990932635659,5.83754940406466,25.3465971199552,4.78996634093443e-07,3.32846641529726e-06,1.76529503998314
Bicral,-1.01748603374524,5.37763312539625,25.3453791853581,4.79299163802805e-07,3.32846641529726e-06,-2.02438828926826
Irf4,-3.10325737756944,3.11709507286359,25.3417766368997,4.80195143106576e-07,3.33237434494501e-06,-8.59356873348976
Cpeb1,4.15074029039399,2.52067849587151,25.3241570657728,4.84601503719398e-07,3.35829179701633e-06,17.7622235483765
Exoc3l4,4.15074028968515,2.52068037450311,25.3241570554633,4.84601506309456e-07,3.35829179701633e-06,17.7622235396494
Pip5k1c,0.674198322873394,6.8705608370725,25.2610429094207,5.00720623978201e-07,3.46759434887951e-06,1.59570982188876
Zfp748,-1.02197228118497,5.35947874302888,25.2172548753812,5.1221872225433e-07,3.5447662439746e-06,-2.0306931852122
Rab5b,-0.585142881996512,7.03215726966236,25.1443979826428,5.31939533272465e-07,3.67869663397279e-06,-1.50018755788367
Cyp27a1,-0.637129652151839,6.64626660819877,25.1425755929216,5.32442454310946e-07,3.67962995377295e-06,-1.55523183109582
Rgs19,-0.511964409860548,7.63407708502186,25.0818139313463,5.49486460241464e-07,3.79479599614271e-06,-1.42599053887756
Atp2c1,-0.514210325981275,8.0439692416038,25.0623525678554,5.5506032305207e-07,3.83064405142905e-06,-1.42821217907864
5031439G07Rik,-0.834162574424025,5.87519521004569,25.060422690236,5.55616132748152e-07,3.83183539826312e-06,-1.78282188311357
Arsg,0.829090317267903,5.78813891704021,25.0082478781016,5.70855939125529e-07,3.93422425310496e-06,1.77656480677371
Zfp36l1,-0.597565155526191,6.82396465430981,24.9973142234904,5.74102300952056e-07,3.95387259608854e-06,-1.51316064063205
Jak1,-0.494655140347555,8.04271675365657,24.9955348116956,5.74632382861299e-07,3.9547996067536e-06,-1.4089839134893
Mrpl30,1.07981659923046,5.07880427223496,24.9821192190618,5.78644679510964e-07,3.97967454959397e-06,2.1137673540597
Lyl1,-0.548563303208938,7.13882160993618,24.9757937450537,5.80546216203537e-07,3.99000835878719e-06,-1.46262842316218
Mylip,-0.612498811873426,8.35443778212451,24.9627367136925,5.84491201740789e-07,4.01436264931861e-06,-1.52890504837796
Sgcb,0.896633177165442,5.57234152514358,24.9594674432366,5.85483162842945e-07,4.01841566810532e-06,1.86171621539015
Enpp4,1.00181413182192,5.27354729810195,24.9234583468937,5.96521352172613e-07,4.09136729885194e-06,2.00251650258459
Srl,-5.6910493398377,2.5181947659629,24.9053309155074,6.02156829737112e-07,4.12718868908233e-06,-51.6626355883155
Rps2,1.74203453913729,8.31107613709836,24.8817924424071,6.09554233402193e-07,4.17502899590543e-06,3.34506568193045
Agtrap,0.961318977736096,5.38011955095585,24.8759008246626,6.11419997671502e-07,4.18494180473308e-06,1.94708919926591
Sec11c,-0.506614268547163,7.79688387346417,24.8259012607378,6.27486187369104e-07,4.29197118583519e-06,-1.42071213848284
Vps41,0.587844343028037,6.7919670369101,24.8070506032637,6.3365269082736e-07,4.33118722370034e-06,1.50299930592552
Trappc6a,1.7005669620968,3.95334759361125,24.7655913198012,6.47429639945612e-07,4.42233360618588e-06,3.25028665870601
Atox1,1.02643553397131,5.20015804499039,24.7613192791475,6.48866200430746e-07,4.42912082205288e-06,2.03698525045028
Nr3c1,-0.693686033737288,6.35813891652352,24.7266865539558,6.60630760223167e-07,4.50634897832992e-06,-1.61741066969826
Tnni3,2.29270138937842,3.334936287994,24.7212403884722,6.62500157239134e-07,4.51602015841264e-06,4.89972707170631
Phf11a,3.19652213317663,2.79843575434396,24.7126038970635,6.65475514597937e-07,4.53321195230202e-06,9.16746042623851
Acy1,-1.59103592081331,4.27946299314564,24.6879293701237,6.74050162994763e-07,4.58849668478396e-06,-3.01265594267807
Tpm4,0.678550622374736,6.35409577867394,24.6689213210879,6.80731120156426e-07,4.63082394664235e-06,1.60053100252697
Mat2a,-0.60018897433867,9.19683839325833,24.6507382796813,6.87184231773833e-07,4.67154474353387e-06,-1.51591511872544
Dnajb4,-1.29888783118171,4.73837618369483,24.6113774892534,7.01364149000722e-07,4.76470209918969e-06,-2.46039138786501
Zc3h13,1.01169513798163,5.22725029095754,24.5635026475566,7.19007344655581e-07,4.8812447023461e-06,2.01627879633025
Smap2,-0.63555354562133,6.60855655377857,24.5072395842361,7.40311510780476e-07,5.02246615183498e-06,-1.55353370881665
P4ha1,-0.426433377022436,9.2098322120408,24.4978503210814,7.43927910112845e-07,5.04357905161251e-06,-1.34390706679427
Slc39a10,-0.718898143209454,6.25104143572779,24.4915287949048,7.46372702460864e-07,5.05672562642862e-06,-1.64592448131106
Tmem115,-0.652065046795641,6.51089484312008,24.4822766129807,7.49965430644518e-07,5.07762647694325e-06,-1.57141588217057
Fam126a,-0.917012015140198,5.59463847569459,24.4595478134541,7.58865081180259e-07,5.13440515006941e-06,-1.88820056366129
Atp5c1,0.522155995782362,7.18936342593494,24.4570642714243,7.59843928029643e-07,5.13755191365546e-06,1.43609978487881
Szrd1,0.927417802396629,5.45090427609006,24.4202690190145,7.74495381859857e-07,5.2330769044585e-06,1.90186890119728
Grap,-0.684509258038241,6.37926694068418,24.4113812668593,7.7807665644899e-07,5.25372489162046e-06,-1.60715520435662
Edem1,-0.577476741735995,6.89708321892145,24.3365066604955,8.08913832610196e-07,5.45825797982589e-06,-1.49223705822943
Zfp592,-0.628653386829911,6.62640787307183,24.3096736341256,8.20260856605697e-07,5.53109141338973e-06,-1.54612116857956
Pde8b,0.838089388633193,5.71325467291936,24.2092184757442,8.64176549336436e-07,5.82329211143151e-06,1.78768108507099
Prdx6,1.02229676554757,5.17937813080204,24.192773342672,8.71587137520843e-07,5.86927365333901e-06,2.03114997079216
Snd1,0.545528537063505,6.94899844703595,24.1229403080881,9.03772160467773e-07,6.08191225079255e-06,1.4595549600668
Jam3,-2.6160685514692,3.3059907692667,24.0833307150083,9.22554601065243e-07,6.20413316116505e-06,-6.13077114521125
Hmgn2,0.601420648080999,6.67835048471787,24.0681746498961,9.29844549452874e-07,6.24895530546286e-06,1.51720985533122
Plxdc2,-0.331326246447901,9.89662004421151,24.0269781763833,9.49952968949771e-07,6.37980502988429e-06,-1.25816945809047
Znfx1,0.696259941031859,7.57515117865387,23.9889855739151,9.68883873462718e-07,6.50257633196455e-06,1.6202988621905
Chn2,-0.730660569619202,6.18734233798302,23.9856666482022,9.70555483804253e-07,6.50942645073275e-06,-1.65939870986649
Osbpl3,1.44727431646619,4.28523089008051,23.9618623273658,9.82629832689648e-07,6.5859908357215e-06,2.72692366713499
Pitpnm1,0.588529188320745,6.74096089052847,23.9605584944458,9.83295514836108e-07,6.58603827753589e-06,1.50371294693622
Epb41,-0.737443221722712,6.13871366154121,23.9523238322021,9.87510246575961e-07,6.60984100787123e-06,-1.66721853500435
Mms19,0.548164385423437,7.02859198236975,23.9443729959702,9.91596898209767e-07,6.63275517197168e-06,1.4622240495313
Tcn2,0.359993461254195,9.33122032233676,23.9340913785025,9.96906704770329e-07,6.66381487145942e-06,1.28342008068793
Sdhb,0.552921743860638,6.93047477213257,23.9251636594768,1.00154043141447e-06,6.69031684311602e-06,1.46705376457887
Sall2,-1.73993804450827,4.04228740469971,23.8250981361373,1.05497867615204e-06,7.04258128272389e-06,-3.34020823181452
Rpl36al,0.658003647492717,6.38450968677763,23.8207181134665,1.05738198928728e-06,7.05391587249686e-06,1.57789767101856
Neurl1b,4.07799187304676,2.47620764926707,23.8152569644728,1.06038620717145e-06,7.06924138114303e-06,16.8887643445791
Rnf169,-0.869594050864375,5.6944940173764,23.7983852574397,1.0697216359445e-06,7.12672642201534e-06,-1.82714870045172
Tcp11l2,-0.947994366305541,5.47074057607656,23.7903169319508,1.07421507828736e-06,7.1518979912607e-06,-1.92918883571085
Cib1,-1.21159168948606,4.85523584934936,23.721062188437,1.11357162319459e-06,7.40899283562604e-06,-2.31593006676407
Olfr1030,-5.62205560042633,2.47381761041931,23.7193615524506,1.11455605038457e-06,7.41061203713144e-06,-49.2501290730259
Cenpa,1.80744756720265,3.76274890652726,23.6863275471705,1.1338521329354e-06,7.53390121551761e-06,3.50022476574056
Ndst2,0.869260505834731,5.58276848815783,23.6738157851864,1.14124776978332e-06,7.57800643946426e-06,1.82672632018004
Exoc6b,-0.899164490572369,5.59980804653385,23.6667530227816,1.14544387354983e-06,7.60082198772281e-06,-1.8649855992792
Lpin1,-0.6335766439796,6.56194958811083,23.656404767999,1.15161990178065e-06,7.63673674920854e-06,-1.55140638459576
Mrtfa,-0.871476838567274,5.67991935038687,23.6466194913902,1.15749065176165e-06,7.67058085991814e-06,-1.82953477564777
Mbnl1,-0.341792938505011,9.85679439159328,23.6400712708469,1.16143605953256e-06,7.69162953332824e-06,-1.26733061650552
Impact,0.616355442014694,6.56034030299366,23.62961573906,1.1677636637762e-06,7.7284160408749e-06,1.53299760387012
Fuca1,0.458889491757614,7.8747632488751,23.5711174163873,1.20380961523632e-06,7.96170380447302e-06,1.37448340820442
Pak2,-0.487357501792711,7.7158908761007,23.5573944395967,1.2124258852091e-06,8.01338985597552e-06,-1.40187479252254
Ppp1r18,-0.688801848161769,6.3087646088125,23.5530948162922,1.21513820176458e-06,8.02601190069073e-06,-1.61194424983667
Naa35,-0.609508528357978,6.68575099110504,23.5517644184479,1.21597868419751e-06,8.02626194189777e-06,-1.52573935871831
Ipo4,0.732429174328834,6.0421916688983,23.5011922044616,1.24836386553928e-06,8.23382548782326e-06,1.66143421974807
Cndp2,0.493525381448643,7.68310127811341,23.5001021880919,1.24907132650279e-06,8.23382548782326e-06,1.40788098531196
Atxn7l3b,-0.584722124883117,6.78412158255369,23.4755898673191,1.2650873576621e-06,8.33390881200328e-06,-1.49975009706785
P3h2,-1.16013047949369,4.94714924687768,23.4698272926452,1.26888235334863e-06,8.35340588116279e-06,-2.23477638351789
Trp53i11,-1.98430558058434,3.75810982818984,23.4465820743012,1.28430697611627e-06,8.44938800076494e-06,-3.95672165916797
Coro1b,0.406447371335635,8.74672458580134,23.4153563352723,1.30532356171256e-06,8.58200895274529e-06,1.32541795772146
Uspl1,-0.798863577258827,5.89227375862657,23.3786439831767,1.33047453566629e-06,8.74161981383896e-06,-1.73973018694588
Dock2,0.410167451709222,8.93879054138831,23.3297122427243,1.36475406987387e-06,8.96095909306549e-06,1.32884004185559
Garnl3,-1.17879523560609,4.89771904513879,23.3044818165628,1.38277417281998e-06,9.07332134396309e-06,-2.263876465215
Plekha2,-0.59084995538513,6.77504276811445,23.2832436787338,1.39812776302556e-06,9.16805090508566e-06,-1.50613381604997
Zmiz2,0.912688125694508,5.42753240273297,23.278045127045,1.40191190452439e-06,9.18684078980594e-06,1.88254992524683
Slc25a39,0.616150670041637,6.53600702321725,23.2290506980466,1.43808454701294e-06,9.41771150630609e-06,1.53278003005299
Atp5d,0.659229527478191,6.32902794170468,23.2198711819315,1.4449652028214e-06,9.45657855249607e-06,1.57923900453653
Coro1a,-0.383187508350352,9.03815580684516,23.1677901829533,1.48463319217291e-06,9.70983121107201e-06,-1.30422023490067
Dgkd,-0.572314675737255,7.32176707457771,23.1516887717412,1.49711665075023e-06,9.78507614869433e-06,-1.48690726822185
Cox5b,0.824839910649742,5.69387318678995,23.142318343663,1.50442997085865e-06,9.82645310815577e-06,1.77133846987209
Fat3,-0.925285731572431,5.49305032794563,23.1124309385057,1.52799640794855e-06,9.97386689261454e-06,-1.8990603212149
Zbtb2,-0.96513024960417,5.38382941045938,23.0913382132423,1.54485070945488e-06,1.00773040408016e-05,-1.95223976599185
Atxn10,0.5090190085654,7.18227601098997,23.0162671503114,1.60636408361688e-06,1.04717345737737e-05,1.42308221126306
Akap1,2.88179531515422,2.86882575309677,23.0146214649973,1.60773973047452e-06,1.0473874465632e-05,7.3706676892204
Acat2,-2.037247168452,3.6822199613791,22.9697682548307,1.64569146666633e-06,1.07141371527756e-05,-4.10461574077453
Klhl9,-0.721009554201297,6.9823457861161,22.9398978872598,1.67146294349481e-06,1.08748402309357e-05,-1.64833508591619
Tmem43,-0.595298753785996,6.69076743319692,22.8729711599383,1.73068507012945e-06,1.12528288044828e-05,-1.5107854071346
Ubl3,-0.499385023891698,7.37017337109857,22.8467379707559,1.75446844501921e-06,1.14000548734192e-05,-1.41361085550163
Pggt1b,-0.616415700946662,6.61134646467843,22.8442281700511,1.75676097774594e-06,1.1407538816532e-05,-1.53306163592467
Cdk1,1.96318461877565,3.54318995024403,22.8322934783775,1.7677036938897e-06,1.14711466183628e-05,3.89921746663883
Ptpro,-0.516771717433837,7.19627588354704,22.8307900746677,1.7690869792201e-06,1.1472678205059e-05,-1.43075010963167
Rpl22l1,0.913178951791289,5.39802472406695,22.8097836427025,1.78852901157876e-06,1.15912444042693e-05,1.88319050541341
Cnbd2,1.45645029807893,4.20571425354994,22.8082540935996,1.78995299417934e-06,1.1592959806861e-05,2.74432300942027
Tmcc3,-0.738592655094366,6.27349530806689,22.7492960953994,1.8457173442322e-06,1.19463905775547e-05,-1.66854738148713
Nav1,-1.59991602640501,4.15886963498365,22.7113195030439,1.88255626614628e-06,1.21769486814119e-05,-3.03125669037519
Lratd2,-1.79387669346567,3.91550603340469,22.6624414872499,1.93105769797807e-06,1.24825966255854e-05,-3.46745387957841
Abcd1,-0.516864299600621,7.11415283185183,22.6255965630555,1.96844562979345e-06,1.27160570400094e-05,-1.43084192820167
Cacna1d,0.936758187406564,5.31820158050344,22.6144941251991,1.97985342864186e-06,1.2775505709702e-05,1.9142220434562
Dtx3,0.730469823720182,5.99551655582439,22.6141545517146,1.98020338500381e-06,1.2775505709702e-05,1.65917932699893
Ascc2,0.72095711343475,6.02681070035859,22.5327678021652,2.0658938847182e-06,1.33197542535023e-05,1.64827517139372
B4gat1,-0.76969198152686,5.9378862743217,22.5092133552546,2.09138101930283e-06,1.3475393165611e-05,-1.70490574365733
Otulinl,-0.583296614128569,8.65675604037041,22.4922407386853,2.10994158545646e-06,1.35862304279231e-05,-1.49826894273006
Calhm2,-0.484503366780174,7.46060083475667,22.4768291891808,2.12693813879741e-06,1.3686860610022e-05,-1.39910415519099
Zfp260,-0.668372623457407,6.49694994959798,22.4591101817053,2.14664926646301e-06,1.38048184338457e-05,-1.58927923083324
Chd7,0.498245384620891,7.23497130805913,22.4521919123283,2.15439499508397e-06,1.38457261894857e-05,1.41249463185836
Wdr13,-0.649656929106549,6.43524000075739,22.4217190950445,2.18884762090843e-06,1.40581093186155e-05,-1.56879509412132
Bmyc,-0.622928844670703,6.50837875124524,22.4172030643656,2.19400026741408e-06,1.40821583274331e-05,-1.53999839215987
Whrn,-1.08618938474781,5.0412007364879,22.3328506340677,2.29251150951828e-06,1.47050128897901e-05,-2.12312510543307
Gmpr,-0.837294341523672,5.70417745277093,22.3188948733401,2.30923237115284e-06,1.48027716099541e-05,-1.78669619284821
Rgs16,4.00137938272391,2.43033211870882,22.3115988560121,2.31802261758978e-06,1.48496003689288e-05,16.0153051595181
Fgf11,-2.97555660434383,3.02799735084063,22.299947146788,2.33213026747584e-06,1.49304114435073e-05,-7.86559881975052
Ap2a2,-0.636925697238568,6.44394892692592,22.2707277778872,2.36788849460437e-06,1.5149638481154e-05,-1.55501198230998
Crot,-0.741335885308855,6.01711229673843,22.1804227210529,2.48191707629546e-06,1.58690350146769e-05,-1.67172307968846
Naa50,0.670005366846356,6.20798695511408,22.1752876309237,2.48856427151926e-06,1.59013691470879e-05,1.59107888633523
Manea,-0.892810202920039,5.52619236397304,22.1421751300552,2.53185826605825e-06,1.61676773056082e-05,-1.85678941432255
Mycbpap,2.29121875795102,3.2046729045279,22.1060988313907,2.57988798248245e-06,1.64638671504943e-05,4.8946942978885
Tacc3,1.57175264349392,3.9852487134704,22.074514989502,2.62268661565675e-06,1.67263177018925e-05,2.97265624998017
Slc48a1,0.725759368426826,5.98369372615955,22.0524034757325,2.6530727089548e-06,1.69093225554799e-05,1.65377087631599
Saraf,-0.395068486485874,8.50996166673142,22.0330424233518,2.67996896269423e-06,1.70698660044219e-05,-1.31500518361666
Tram1,-0.539324251969241,7.1719458838637,21.996537677697,2.73142754445771e-06,1.73865534338492e-05,-1.45329164647028
Casp2,-0.895230965317275,5.50967654940308,21.9932470175147,2.7361146210135e-06,1.7405309293979e-05,-1.85990761950641
Ctse,3.07788814231816,2.72431631759069,21.9665332098603,2.77446451339705e-06,1.76380452218503e-05,8.44377503744758
Fcho2,-0.517496266478683,7.11956195463571,21.9207377381371,2.84146667660767e-06,1.80525201817514e-05,-1.43146884016856
Srsf3,-0.404689274746473,8.47951232076415,21.9127695826637,2.85328939865234e-06,1.81161231660466e-05,-1.32380376104119
Zswim8,0.559683096071342,6.76624253310336,21.8691149347803,2.91894323031311e-06,1.85113721652877e-05,1.4739454133101
Kif2c,2.38448573693978,3.12053349427179,21.8689176224876,2.91924339046588e-06,1.85113721652877e-05,5.22157753310312
Phb2,0.614075642791061,6.44039923858273,21.7121405520156,3.16780127709226e-06,2.00747862933603e-05,1.53057701830151
Mybph,2.49834861599832,3.03119420839634,21.7024963718832,3.18376699457918e-06,2.01631855261506e-05,5.65038282350231
Tmem205,2.8259469532826,2.83399702178177,21.6974308082458,3.192185233435e-06,2.01909350337682e-05,7.0907928661079
Rad51b,2.82594689792128,2.83400434133703,21.6974298495037,3.19218682883875e-06,2.01909350337682e-05,7.09079259400905
Tgif2,-2.06952971579321,3.58146050118703,21.6781966757048,3.22435350342183e-06,2.03815012858523e-05,-4.19749822704997
Vill,2.64098518642781,2.93600517838302,21.632050354088,3.30286388406287e-06,2.08515176335752e-05,6.23757469323339
Rspo1,2.64098462930915,2.93596670916904,21.6320407666843,3.30288039315831e-06,2.08515176335752e-05,6.23757228449943
Nck1,-0.70458040887944,6.117555012525,21.6260909135032,3.31314177002538e-06,2.09031026500024e-05,-1.6296706250734
Tank,0.892320672629003,5.38581966335647,21.6177943868904,3.32750374522919e-06,2.09804775865649e-05,1.85615948184036
Smad5,-0.791389916805158,5.80579391564313,21.585573597567,3.38387549554062e-06,2.13224668906151e-05,-1.73074108489694
Kbtbd7,-0.961803511026484,5.29775334021164,21.5379119982065,3.46902361962071e-06,2.18452368993748e-05,-1.94774324461448
Mcmbp,-0.57162478733654,6.7498968515534,21.5221047308651,3.49773566248035e-06,2.20121816392722e-05,-1.48619640776868
Fnip2,1.00765206648004,5.05602606002287,21.5087324442056,3.52221095826861e-06,2.215227017779e-05,2.01063619892067
Hsd17b12,0.574974214223291,6.63034779138951,21.5052588621364,3.52859672498883e-06,2.21784835008726e-05,1.4896508378512
Cacnb2,-2.36823331355769,3.33114606714249,21.4639056744726,3.60551797714127e-06,2.26477259870683e-05,-5.16308487165666
Rasgrp3,-0.400748410265302,8.31623446864866,21.4392043100038,3.65226550778688e-06,2.2926964895084e-05,-1.32019259424895
